SECTION,STATION,SIGNAL NAME,CUMMULATIVE DISTANT(IN Meter)
BSP-NGP,CHCR,SA G:A21,385241
BSP-NGP,CHCR,L XING:,385421
BSP-NGP,CHCR,A:A19,386612
BSP-NGP,CHCR,SAL HOME,387905
BSP-NGP,CHCR,L XING:,388139
BSP-NGP,SALWA,SAL STR,389543
BSP-NGP,SALWA,A:A17,390654
BSP-NGP,SALWA,A:A13,392413
BSP-NGP,SALWA,NEU SEC,392735
BSP-NGP,SALWA,KNHN HOME,393505
BSP-NGP,KNHN,KNHN STR,395069
BSP-NGP,KNHN,KNHN ADV STR,395338
BSP-NGP,KNHN,A:A11,396702
BSP-NGP,KNHN,SA G:A9,397861
BSP-NGP,KNHN,KP HOME,398152
BSP-NGP,KNHN,KP STR,399391
BSP-NGP,KNHN,L XING,399612
BSP-NGP,KNHN,KP ADV STR,399712
BSP-NGP,KNHN,A:A5,400981
BSP-NGP,KNHN,A:A3,403146
BSP-NGP,KNHN,A:A1,404186
BSP-NGP,KNHN,KAV HOME,405688
BSP-NGP,KNHN,L XING:,406004
BSP-NGP,KNHN,KAV INT HOME,406414
BSP-NGP,KAV,KAV STR,407236
BSP-NGP,KAV,KAV ADV STR,407832
BSP-NGP,KAV,L XING:,408126
BSP-NGP,KAV,GATE IN DIST,409295
BSP-NGP,KAV,DJ OPEN,410502
BSP-NGP,KAV,GATE SIG,410806
BSP-NGP,KAV,L XING:,411016
BSP-NGP,KAV,NGP HOME,411618
BSP-NGP,KAV,NGP INT HOME,412463
BSP-NGP,KAV,NGP R HOME,412923
BSP-NGP,NGP,NGP STR,413811
BSP-GAD,BSP,BSP STR,0
BSP-GAD,BSP,BSP ADV STR,978.06
BSP-GAD,BSP,A:AJ2,1938.86
BSP-GAD,BSP,A:AJ6,3352.74
BSP-GAD,BSP,GTW HOME,4665.23
BSP-GAD,GTW,GTW STR,6023.99
BSP-GAD,GTW,GTW INT STR,7060.87
BSP-GAD,GTW,GTW ADV STR,7320.77
BSP-GAD,GTW,A:AJ10,8611.96
BSP-GAD,GTW,A:AJ14,9675.63
BSP-GAD,GTW,SAG:AJ18,10796.24
BSP-GAD,GTW,NEU SEC AHEAD,11571.67
BSP-GAD,GTW,JRMG HOME,11992.04
BSP-GAD,JRMG,JRMG STR,13411.9
BSP-GAD,JRMG,JRMG ADV STR,13749.49
BSP-GAD,JRMG,A:AJ22,15043.2
BSP-GAD,JRMG,A:AJ26,16390.27
BSP-GAD,JRMG,A:AJ30,17657.21
BSP-GAD,JRMG,A:AJ34,18799.73
BSP-GAD,JRMG,KTSH,19615.17
BSP-GAD,JRMG,A:AJ38,19977.61
BSP-GAD,JRMG,A:AJ42,21176.83
BSP-GAD,JRMG,A:AJ46,22261.04
BSP-GAD,JRMG,LATIA HOME,23750.89
BSP-GAD,LATIA,LATIA STR,24201.15
BSP-GAD,LATIA,AKT HOME,25401.66
BSP-GAD,AKT,AKT STR,26630.49
BSP-GAD,AKT,AKT ADV STR,26955.02
BSP-GAD,AKT,A:AJ52,27815.72
BSP-GAD,AKT,SAG:AJ56,28593
BSP-GAD,AKT,A:AJ60,29862.22
BSP-GAD,AKT,A:AJ64,31041.03
BSP-GAD,AKT,A:AJ68,32247
BSP-GAD,AKT,SAG:AJ72,33340.18
BSP-GAD,AKT,KPNA,33702.81
BSP-GAD,AKT,A:AJ76,34671.83
BSP-GAD,AKT,NEU SEC AHEAD,35583.31
BSP-GAD,AKT,A:AJ80,36069.75
BSP-GAD,AKT,A:AJ84,37337.59
BSP-GAD,AKT,A:AJ88,38680.46
BSP-GAD,AKT,NIA HOME,39763.8
BSP-GAD,NIA,NIA STR,41515.24
BSP-GAD,NIA,NIA ADV STR,42148.05
BSP-GAD,NIA,A:AJ92,43264.05
BSP-GAD,NIA,A:AJ96,44340.72
BSP-GAD,NIA,A:AJ100,45625.63
BSP-GAD,NIA,A:AJ104,46627.83
BSP-GAD,NIA,A:AJ108,47696.57
BSP-GAD,NIA,A:AJ112,48712.99
BSP-GAD,NIA,A:AJ116,49746.5
BSP-GAD,NIA,CPH HOME,50989.41
BSP-GAD,CPH,CPH STR,52401.4
BSP-GAD,CPH,CPH ADV STR,52872.89
BSP-GAD,CPH,NEU SEC AHEAD,53769.44
BSP-GAD,CPH,A:AG1,53971.29
BSP-GAD,CPH,SVNI HOME,54829.52
BSP-GAD,SIVNI,SVNI STR,55798.5
BSP-GAD,SIVNI,SA G:AG5,56742.98
BSP-GAD,SIVNI,SA G:AG7,57567.68
BSP-GAD,SIVNI,BPRH HOME,58905.52
BSP-GAD,BPRH,BPRH STR,60050.8
BSP-GAD,BPRH,BPRH ADV STR,60282.92
BSP-GAD,BPRH,A:AG9,61077.83
BSP-GAD,BPRH,SAG:AG11,61950.31
BSP-GAD,BPRH,KTHD HOME,62916.27
BSP-GAD,KTHD,KTHD STR,64407.16
BSP-GAD,KTHD,KTHD ADV STR,64799.28
BSP-GAD,KTHD,SAG:AG13,65666.65
BSP-GAD,KTHD,A:AG15,66701.9
BSP-GAD,KTHD,MWRN HOME,67697.93
BSP-GAD,MWRN,MWRN STR,68770.12
BSP-GAD,MWRN,MWRN ADV STR,69331.5
BSP-GAD,MWRN,SAG:AG19,70734.33
BSP-GAD,MWRN,A:AG21,72104.37
BSP-GAD,MWRN,SRBA HOME,73210.42
BSP-GAD,SRBA,SRBA STR,74535.23
BSP-GAD,SRBA,SRBA ADV STR,74910.79
BSP-GAD,SRBA,SAG:AG25,76320.29
BSP-GAD,SRBA,PLAU HOME,77308.06
BSP-GAD,PLAU,PLAU STR,77841.53
BSP-GAD,PLAU,A:AG27,78955.22
BSP-GAD,PLAU,URGA HOME,79790.99
BSP-GAD,URGA,URGA STR,80767.42
BSP-GAD,URGA,URGA ADV STR,81316.28
BSP-GAD,URGA,SAG:AG29,82000.21
BSP-GAD,URGA,A:AG31,83137.72
BSP-GAD,URGA,SAG:AG33,84158.41
BSP-GAD,URGA,A:AG35,85159.35
BSP-GAD,URGA,SAG:AG37,86130.25
BSP-GAD,URGA,A:AG39,87130.74
BSP-GAD,URGA,KRBA HOME,88358.49
BSP-GAD,KRBA,KRBA STR,89779.59
BSP-GAD,KRBA,KRBA INT STR,90433.88
BSP-GAD,KRBA,KRBA ADV STR,90878.15
BSP-GAD,KRBA,GATE SIG,90959.15
BSP-GAD,KRBA,GATE SIG,91466.01
BSP-GAD,KRBA,A:AG43,92254.25
BSP-GAD,KRBA,KBS HOME,93303.48
BSP-GAD,KBS,KBS STR,94818.8
BSP-GAD,GAD,GAD HOME,95937.37
BSP-GAD,GAD,GAD STR,96600
GAD-BSP,GAD,GAD STR,0
GAD-BSP,GAD,GAD ADV STR,575.98
GAD-BSP,KBS,KBS HOME,1565.79
GAD-BSP,KBS,KBS STR,2578.15
GAD-BSP,KBS,KBS INT STR,3008.27
GAD-BSP,KBS,KBS ADV STR,3659.03
GAD-BSP,KBS,A:AG42,5052.85
GAD-BSP,KBS,KRBA HOME,5882.13
GAD-BSP,KBS,DJ OPEN,6275.85
GAD-BSP,KRBA,KRBA STR,7614.16
GAD-BSP,KRBA,KRBA ADV STR,8204.33
GAD-BSP,KRBA,A:AG40,9183.54
GAD-BSP,KRBA,SAG:AG38,10092.05
GAD-BSP,KRBA,A:AG36,11043.41
GAD-BSP,KRBA,SAG:AG34,12041.12
GAD-BSP,KRBA,A:AG32,13099.23
GAD-BSP,KRBA,SAG:AG30,14178.38
GAD-BSP,KRBA,URGA HOME,14927.6
GAD-BSP,URGA,URGA STR,16328.48
GAD-BSP,URGA,URGA ADV STR,16563.68
GAD-BSP,URGA,PLAU HOME,17800.9
GAD-BSP,PLAU,PLAU STR,18571.46
GAD-BSP,PLAU,SAG:AG26,19535.09
GAD-BSP,PLAU,SAG:AG24,20718.86
GAD-BSP,PLAU,SRBA HOME,21308.54
GAD-BSP,SRBA,SRBA STR,22468.22
GAD-BSP,SRBA,SRBA ADV STR,22892.04
GAD-BSP,SRBA,A:AG22,24181.6
GAD-BSP,SRBA,SAG:AG20,24967.61
GAD-BSP,SRBA,A:AG18,25951.85
GAD-BSP,SRBA,MWRN HOME,26887.05
GAD-BSP,MWRN,MWRN STR,28149.72
GAD-BSP,MWRN,MWRN ADV STR,28454.46
GAD-BSP,MWRN,A:AG16,29308.43
GAD-BSP,MWRN,SAG:AG14,30130.58
GAD-BSP,MWRN,KTHD HOME,31302.39
GAD-BSP,KTHD,KTHD STR,32564.05
GAD-BSP,KTHD,KTHD ADV STR,32890.64
GAD-BSP,KTHD,SAG:AG12,33789.08
GAD-BSP,KTHD,A:AG10,34800.57
GAD-BSP,KTHD,BPRH HOME,35775.42
GAD-BSP,BPRH,BPRH STR,36912.25
GAD-BSP,BPRH,BPRH ADV STR,37140.59
GAD-BSP,BPRH,SAG:AG8,38159.1
GAD-BSP,BPRH,SAG:AG6,39079.11
GAD-BSP,BPRH,SIVNI HOME,40013.71
GAD-BSP,BPRH,NEU SEC AHEAD,40880.21
GAD-BSP,SIVNI,SIVNI STR,41253.04
GAD-BSP,SIVNI,A:AG4,42653.04
GAD-BSP,SIVNI,A:AG2,44003.04
GAD-BSP,SIVNI,CPH HOME,45203.04
GAD-BSP,CPH,CPH STR,46523.2
GAD-BSP,CPH,CPH ADV STR,47190.44
GAD-BSP,CPH,A:AJ115,48241.1
GAD-BSP,CPH,A:AJ111,49270.04
GAD-BSP,CPH,A:AJ107,50341.34
GAD-BSP,CPH,A:AJ103,51348.79
GAD-BSP,CPH,A:AJ99,52356.49
GAD-BSP,CPH,A:AJ95,53406.5
GAD-BSP,CPH,A:AJ91,54745.02
GAD-BSP,CPH,NIA HOME,55888.07
GAD-BSP,NIA,NIA STR,57435.44
GAD-BSP,NIA,NIA ADV STR,58168.99
GAD-BSP,NIA,A:AJ87,59270.27
GAD-BSP,NIA,A:AJ83,60563.49
GAD-BSP,NIA,A:AJ79,61802.35
GAD-BSP,NIA,NEU SEC AHEAD,62511.74
GAD-BSP,NIA,A:AJ75,63238.7
GAD-BSP,NIA,KPNA PH,63906.41
GAD-BSP,NIA,SAG:AJ71,64274.84
GAD-BSP,NIA,A:AJ67,65691.66
GAD-BSP,NIA,A:AJ63,66772.92
GAD-BSP,NIA,A:AJ59,67938.13
GAD-BSP,NIA,SAG:AJ55,69009.48
GAD-BSP,NIA,A:AJ51,69997.97
GAD-BSP,NIA,AKT HOME,71080.87
GAD-BSP,AKT,AKT STR,72336.94
GAD-BSP,AKT,AKT ADV STR,72676.58
GAD-BSP,AKT,LATIA HOME,73509.62
GAD-BSP,LATIA,LATIA STR,74317.9
GAD-BSP,LATIA,A:AJ45,75479.64
GAD-BSP,LATIA,A:AJ41,76789.11
GAD-BSP,LATIA,KTSH,77512.67
GAD-BSP,LATIA,A:AJ37,78001.96
GAD-BSP,LATIA,A:AJ33,79208.91
GAD-BSP,LATIA,A:AJ29,80273.51
GAD-BSP,LATIA,A:AJ25,81543.51
GAD-BSP,LATIA,A:AJ21,82847.09
GAD-BSP,LATIA,JRMG HOME,84258.86
GAD-BSP,JRMG,JRMG STR,85394.79
GAD-BSP,JRMG,JRMG ADV STR,85709.21
GAD-BSP,JRMG,NEU SEC AHEAD,86321.64
GAD-BSP,JRMG,A:AJ17,87022.73
GAD-BSP,JRMG,A:AJ13,88323.28
GAD-BSP,JRMG,A:AJ09,89458.71
GAD-BSP,JRMG,GTW HOME,90708.75
GAD-BSP,JRMG,GTW INT HOME,91770.74
GAD-BSP,GTW,GTW STR,93046.57
GAD-BSP,GTW,GTW ADV STR,93283.12
GAD-BSP,GTW,A:AJ5,94767.7
GAD-BSP,GTW,A:AJ1,95807.8
GAD-BSP,GTW,BSP HOME,96901.2
GAD-BSP,GTW,BSP INT HOME,97278.42
GAD-BSP,BSP,BSP STR,99082.42
KTES-BSP,KTES,KTES STR,0
KTES-BSP,KTES,KTES ADV STR,194
KTES-BSP,KMZ,A CABIN HOME,1852
KTES-BSP,KMZ,A CABIN STR,2575
KTES-BSP,KMZ,A CABIN ADV STR,3318
KTES-BSP,KMZ,B CABIN HOME,3332
KTES-BSP,KMZ,B CABIN STR,4233
KTES-BSP,KMZ,NKJ HOME,5024
KTES-BSP,NKJ,C CABIN  STR,6454
KTES-BSP,NKJ,NKJ INT STR,7129
KTES-BSP,NKJ,NKJ ADV STR,7862
KTES-BSP,NKJ,L XING:,8647
KTES-BSP,NKJ,JLW INNR DIST,8902
KTES-BSP,NKJ,JLW HOME,9924
KTES-BSP,JLW,JLW STR,11537
KTES-BSP,JLW,L XING:,11687
KTES-BSP,JLW,JLW ADV STR,12282
KTES-BSP,JLW,IB DIST,15926
KTES-BSP,JLW,IB-INR-DIST,16964
KTES-BSP,JLW,IB,18008
KTES-BSP,JLW,RPD DIST,19897
KTES-BSP,JLW,RPD INNR DIST,20927
KTES-BSP,JLW,RPD HOME,21930
KTES-BSP,JLW,L XING:,22688
KTES-BSP,RPD,RPD STR,23574
KTES-BSP,RPD,RPD ADV STR,23902
KTES-BSP,RPD,NEU SEC,27603
KTES-BSP,RPD,VYK DIST,27886
KTES-BSP,RPD,VYK INNR DIST,28936
KTES-BSP,RPD,VYK HOME,29961
KTES-BSP,VYK,VKY STR,31057
KTES-BSP,VYK,CHD DIST,37100
KTES-BSP,VYK,CHD INNR DIST,38098
KTES-BSP,VYK,CHD HOME,39171
KTES-BSP,CHD,CHD STR,40781
KTES-BSP,CHD,CHD ADV STR,41067
KTES-BSP,CHD,IB DIST,43903
KTES-BSP,CHD,IB-INR-DIST,44931
KTES-BSP,CHD,IB,45925
KTES-BSP,CHD,LOA INNR DIST,47594
KTES-BSP,CHD,LOA HOME,48597
KTES-BSP,LOA,LOA STR,49624
KTES-BSP,LOA,LOA ADV STR,49912
KTES-BSP,LOA,IB DIST,52280
KTES-BSP,LOA,IB-INR-DIST,53337
KTES-BSP,LOA,IB,54351
KTES-BSP,LOA,UMR DIST,55514
KTES-BSP,LOA,UMR INNR DIST,56553
KTES-BSP,LOA,UMR HOME,57605
KTES-BSP,LOA,L XING:,58065
KTES-BSP,LOA,UMR R HOME,58722
KTES-BSP,UMR,UMR STR,59714
KTES-BSP,UMR,UMR ADV STR,60033
KTES-BSP,UMR,GATE DIST,64173
KTES-BSP,UMR,GATE INNR DIST,65166
KTES-BSP,UMR,GATE SIG,66161
KTES-BSP,UMR,L XING:,66373
KTES-BSP,UMR,IB,67278
KTES-BSP,UMR,KKI DIST,69364
KTES-BSP,UMR,KKI INNR DIST,70343
KTES-BSP,UMR,KKI HOME,71361
KTES-BSP,KKI,KKI STR,72489
KTES-BSP,KKI,KKI ADV STR,72846
KTES-BSP,KKI,IB DIST,75265
KTES-BSP,KKI,IB-INR-DIST,76401
KTES-BSP,KKI,IB,77496
KTES-BSP,KKI,GATE SIG,78704
KTES-BSP,KKI,NEU SEC,78915
KTES-BSP,KKI,NRZB INNR DIST,80326
KTES-BSP,KKI,NRZB HOME,81358
KTES-BSP,NRZB,NRZB STR,82536
KTES-BSP,NRZB,NRZB ADV STR,82936
KTES-BSP,NRZB,L XING:,83552
KTES-BSP,NRZB,BRS DIST,86388
KTES-BSP,NRZB,BRS INNR DIST,87469
KTES-BSP,NRZB,BRS HOME,88538
KTES-BSP,BRS,BRS STR,89930
KTES-BSP,BRS,BRS ADV STR,90373
KTES-BSP,BRS,MDXR DIST,92055
KTES-BSP,BRS,MDXR INNR DIST,93208
KTES-BSP,BRS,MDXR HOME,94219
KTES-BSP,MDXR,MDXR STR,95261
KTES-BSP,MDXR,MDXR ADV STR,95620
KTES-BSP,MDXR,IB DIST,97164
KTES-BSP,MDXR,IB-INR-DIST,98431
KTES-BSP,MDXR,IB,99467
KTES-BSP,MDXR,GATE INNR DIST,100187
KTES-BSP,MDXR,GATE SIG,101226
KTES-BSP,MDXR,L XING:,101379
KTES-BSP,MDXR,GGT DIST,102704
KTES-BSP,MDXR,GGT INNR DIST,103735
KTES-BSP,MDXR,GGT HOME,104794
KTES-BSP,GGT,GGT STR,106115
KTES-BSP,GGT,GGT ADV STR,106431
KTES-BSP,GGT,IB DIST,109820
KTES-BSP,GGT,IB-INR-DIST,110871
KTES-BSP,GGT,IB,111867
KTES-BSP,GGT,BDWA DIST,115059
KTES-BSP,GGT,BDWA INNR DIST,116267
KTES-BSP,GGT,BDWA HOME,117410
KTES-BSP,BDWA,BDWA STR,118653
KTES-BSP,BDWA,BDWA ADV STR,118871
KTES-BSP,BDWA,IB DIST,119582
KTES-BSP,BDWA,IB-INR-DIST,120630
KTES-BSP,BDWA,IB,121972
KTES-BSP,BDWA,NEU SEC,122451
KTES-BSP,BDWA,GATE DIST,123902
KTES-BSP,BDWA,GATE INNR DIST,124898
KTES-BSP,BDWA,GATE SIG,125949
KTES-BSP,BDWA,L XING:,126154
KTES-BSP,BDWA,SDL HOME,126234
KTES-BSP,SDL,SDL STR,127450
KTES-BSP,SDL,SDL ADV STR,128170
KTES-BSP,SDL,SNGP DIST,130063
KTES-BSP,SDL,SNGP INNR DIST,131066
KTES-BSP,SDL,SNGP HOME,132085
KTES-BSP,SNGP,SNGP STR,133176
KTES-BSP,SNGP,SNGP ADV STR,133413
KTES-BSP,SNGP,IB DIST,138778
KTES-BSP,SNGP,IB-INR-DIST,139776
KTES-BSP,SNGP,IB,140802
KTES-BSP,SNGP,L XING:,143083
KTES-BSP,SNGP,BUH DIST,143573
KTES-BSP,SNGP,BUH INNR DIST,144686
KTES-BSP,SNGP,BUH HOME,145704
KTES-BSP,BUH,BUH STR,146941
KTES-BSP,BUH,BUH ADV STR,147160
KTES-BSP,BUH,IB DIST,149327
KTES-BSP,BUH,IB-INR-DIST,150323
KTES-BSP,BUH,IB,151355
KTES-BSP,BUH,GATE INNR DIST,152671
KTES-BSP,BUH,GATE SIG,153676
KTES-BSP,BUH,L XING:,153867
KTES-BSP,BUH,AAL HOME,154260
KTES-BSP,AAL,AAL STR,155337
KTES-BSP,AAL,AAL ADV STR,156045
KTES-BSP,AAL,IB DIST,161379
KTES-BSP,AAL,IB-INR-DIST,162405
KTES-BSP,AAL,IB,163656
KTES-BSP,AAL,APR DIST,164544
KTES-BSP,AAL,APR INNR DIST,165898
KTES-BSP,AAL,APR HOME,166925
KTES-BSP,APR,APR STR,168337
KTES-BSP,APR,APR ADV STR,168824
KTES-BSP,APR,NEU SEC,169746
KTES-BSP,APR,CLF DIST,170342
KTES-BSP,APR,CLF INNR DIST,171350
KTES-BSP,APR,CLF HOME,172370
KTES-BSP,CLF,CLF STR,173793
KTES-BSP,CLF,CLF ADV STR,174108
KTES-BSP,CLF,GATE DIST,175400
KTES-BSP,CLF,GATE INNR DIST,175945
KTES-BSP,CLF,GATE SIG,176921
KTES-BSP,CLF,JTI DIST,179082
KTES-BSP,CLF,JTI INNR DIST,180021
KTES-BSP,CLF,JTI HOME,181100
KTES-BSP,JTI,JTI STR,182632
KTES-BSP,JTI,JTI INT STR,183180
KTES-BSP,JTI,JTI ADV STR,183400
KTES-BSP,JTI,NEU SEC,188567
KTES-BSP,JTI,NIQ DIST,189235
KTES-BSP,JTI,NIQ INNR DIST,190265
KTES-BSP,JTI,NIQ HOME,191293
KTES-BSP,NIQ,NIQ STR,192533
KTES-BSP,NIQ,NIQ ADV STR,192844
KTES-BSP,NIQ,VKR DIST,196677
KTES-BSP,NIQ,VKR INNR DIST,197678
KTES-BSP,NIQ,VKR HOME,198671
KTES-BSP,VKR,VKR STR,199894
KTES-BSP,VKR,VKR ADV STR,200284
KTES-BSP,VKR,HRB DIST,207407
KTES-BSP,VKR,HRB INNR DIST,208461
KTES-BSP,VKR,HRB HOME,209490
KTES-BSP,HRB,HRB STR,210682
KTES-BSP,HRB,HRB ADV STR,211271
KTES-BSP,HRB,GATE DIST,215087
KTES-BSP,HRB,GATE INNR DIST,216176
KTES-BSP,HRB,GATE SIG,217187
KTES-BSP,HRB,PND HOME,217556
KTES-BSP,PND,PND STR,219037
KTES-BSP,PND,PND ADV STR,219543
KTES-BSP,PND,NEU SEC,220420
KTES-BSP,PND,SBRA DIST,220609
KTES-BSP,PND,SBRA INNR DIST,221978
KTES-BSP,PND,SBRA HOME,223091
KTES-BSP,SBRA,SBRA STR,224200
KTES-BSP,SBRA,SBRA ADV STR,224441
KTES-BSP,SBRA,KOI DIST,227137
KTES-BSP,SBRA,KOI INNR DIST,228292
KTES-BSP,SBRA,KOI HOME,229471
KTES-BSP,KOI,KOI STR,230615
KTES-BSP,KOI,L XING:,230877
KTES-BSP,KOI,KOI ADV STR,230938
KTES-BSP,KOI,BHTK DIST,239691
KTES-BSP,KOI,BHTK INNR DIST,240701
KTES-BSP,KOI,BHTK HOME,241698
KTES-BSP,BHTK,BHTK STR,242318
KTES-BSP,BHTK,BHTK ADV STR,242404
KTES-BSP,BHTK,KGS DIST,251156
KTES-BSP,BHTK,NEU SEC,251596
KTES-BSP,BHTK,KGS INNR DIST,252209
KTES-BSP,BHTK,KGS HOME,253220
KTES-BSP,KGS,KGS STR,254519
KTES-BSP,KGS,KGS ADV STR,254885
KTES-BSP,KGS,TGQ DIST,259349
KTES-BSP,KGS,TGQ INNR DIST,260393
KTES-BSP,KGS,TGQ HOME,261478
KTES-BSP,TGQ,TGQ STR,262667
KTES-BSP,TGQ,TGQ ADV STR,262983
KTES-BSP,TGQ,BIG DIST,269170
KTES-BSP,TGQ,BIG INNR DIST,270196
KTES-BSP,TGQ,BIG HOME,271183
KTES-BSP,BIG,BIG STR,272463
KTES-BSP,BIG,BIG ADV STR,272905
KTES-BSP,BIG,NEU SEC,273862
KTES-BSP,BIG,SLKR DIST,276889
KTES-BSP,BIG,SLKR INNR DIST,277879
KTES-BSP,BIG,SLKR HOME,278915
KTES-BSP,SLKR,SLKR STR,280244
KTES-BSP,SLKR,SLKR ADV STR,280588
KTES-BSP,SLKR,KGB DIST,284560
KTES-BSP,SLKR,KGB INNR DIST,285769
KTES-BSP,SLKR,KGB HOME,286806
KTES-BSP,KGB,KGB STR,288067
KTES-BSP,KGB,KGB ADV STR,288465
KTES-BSP,KGB,KLTR DIST,292286
KTES-BSP,KGB,KLTR INNR DIST,293367
KTES-BSP,KGB,KLTR HOME,294517
KTES-BSP,KLTR,KLTR STR,295647
KTES-BSP,KLTR,KLTR ADV STR,295982
KTES-BSP,KLTR,GTK DIST,300354
KTES-BSP,KLTR,NEU SEC,301079
KTES-BSP,KLTR,GTK INNR DIST,301361
KTES-BSP,KLTR,GTK HOME,302724
KTES-BSP,GTK,GTK STR,304070
KTES-BSP,GTK,GTK ADV STR,304499
KTES-BSP,GTK,A:AK8,305767
KTES-BSP,GTK,A:AK6,307121
KTES-BSP,GTK,A:AK4,308132
KTES-BSP,GTK,USL HOME,310135
KTES-BSP,USL,USL STR,311692
KTES-BSP,USL,USL ADV STR,312474
KTES-BSP,USL,SAG:AK2,313463
KTES-BSP,USL,NEU SEC,314928
KTES-BSP,USL,CORD HOME,315292
KTES-BSP,USL,BSP HOME,317463
KTES-BSP,USL,BSP R HOME,318666
KTES-BSP,BSP,BSP STR,320077
BSP-KTES,BSP,BSP STR,0
BSP-KTES,BSP,DGT STR,1210.81
BSP-KTES,BSP,DGT ADV STR,1800.4
BSP-KTES,BSP,CORDC HOME,2905.19
BSP-KTES,BSP,CORDC STR,4011.22
BSP-KTES,BSP,NEU SEC,4197.79
BSP-KTES,BSP,SAG:AK1,5507.41
BSP-KTES,BSP,USL HOME,6633.66
BSP-KTES,USL,USL STR,8591.1
BSP-KTES,USL,USL ADV STR,9181.1
BSP-KTES,USL,A:AK3,10826.1
BSP-KTES,USL,A:AK5,12226.1
BSP-KTES,USL,A:AK7,13602.1
BSP-KTES,USL,GTK HOME,14777.1
BSP-KTES,GTK,GTK STR,16053.1
BSP-KTES,GTK,GTK ADV STR,16533.1
BSP-KTES,GTK,NEU SEC,18082.1
BSP-KTES,GTK,KLTR DIST,21262.1
BSP-KTES,GTK,KLTR INNR DIST,22183.1
BSP-KTES,GTK,KLTR HOME,23262.1
BSP-KTES,KLTR,KLTR STR,24496.1
BSP-KTES,KLTR,KLTR ADV STR,24844.1
BSP-KTES,KLTR,KGB DIST,28825.1
BSP-KTES,KLTR,KGB INNR DIST,29815.1
BSP-KTES,KLTR,KGB HOME,30889.1
BSP-KTES,KGB,KGB STR,32103.1
BSP-KTES,KGB,KGB ADV STR,32565.1
BSP-KTES,KGB,SLKR DIST,36782.1
BSP-KTES,KGB,SLKR INNR DIST,37750.1
BSP-KTES,KGB,SLKR HOME,38752.1
BSP-KTES,SLKR,SLKR STR,40073.1
BSP-KTES,SLKR,SLKR ADV STR,40465.1
BSP-KTES,SLKR,BIG DIST,44380.1
BSP-KTES,SLKR,BIG INNR DIST,45394.1
BSP-KTES,SLKR,NEU SEC,46107.1
BSP-KTES,SLKR,BIG HOME,46381.1
BSP-KTES,BIG,BIG STR,47719.1
BSP-KTES,BIG,BIG ADV STR,48254.1
BSP-KTES,BIG,TGQ DIST,54527.1
BSP-KTES,BIG,TGQ INNR DIST,55577.1
BSP-KTES,BIG,TGQ HOME,56620.1
BSP-KTES,TGQ,TGQ STR,57774.1
BSP-KTES,TGQ,TGQ ADV STR,58105.1
BSP-KTES,TGQ,KGS DIST,62486.1
BSP-KTES,TGQ,KGS INNR DIST,63510.1
BSP-KTES,TGQ,KGS HOME,64641.1
BSP-KTES,KGS,KGS STR,66062.1
BSP-KTES,KGS,KGS ADV STR,66426.1
BSP-KTES,KGS,NEU SEC,67961.1
BSP-KTES,KGS,BHTK DIST,77182.1
BSP-KTES,KGS,BHTK INNR DIST,78282.1
BSP-KTES,KGS,BHTK HOME,79282.1
BSP-KTES,BHTK,BHTK STR,80038.1
BSP-KTES,BHTK,BHTK ADV STR,80235.1
BSP-KTES,BHTK,KOI DIST,87999.1
BSP-KTES,BHTK,KOI INNR DIST,89116.1
BSP-KTES,BHTK,KOI HOME,90218.1
BSP-KTES,BHTK,L XING:,90534.1
BSP-KTES,KOI,KOI STR,91585.1
BSP-KTES,KOI,KOI ADV STR,91882.1
BSP-KTES,KOI,SBRA DIST,94662.1
BSP-KTES,KOI,SBRA INNR DIST,95747.1
BSP-KTES,KOI,SBRA HOME,96791.1
BSP-KTES,SBRA,SBRA STR,97947.1
BSP-KTES,SBRA,SBRA ADV STR,98183.1
BSP-KTES,SBRA,PND DIST,101394.1
BSP-KTES,SBRA,PND INNR DIST,102552.1
BSP-KTES,SBRA,PND HOME,103880.1
BSP-KTES,PND,PND STR,105428.1
BSP-KTES,PND,PND ADV STR,105878.1
BSP-KTES,PND,L XING:,106163.1
BSP-KTES,PND,HRB DIST,110027.1
BSP-KTES,PND,HRB INNR DIST,111051.1
BSP-KTES,PND,HRB HOME,112125.1
BSP-KTES,HRB,HRB STR,113752.1
BSP-KTES,HRB,HRB ADV STR,114271.1
BSP-KTES,HRB,VKR DIST,121085.1
BSP-KTES,HRB,VKR INNR DIST,122083.1
BSP-KTES,HRB,VKR HOME,123143.1
BSP-KTES,VKR,VKR STR,124324.1
BSP-KTES,VKR,VKR ADV STR,124595.1
BSP-KTES,VKR,NIQ DIST,128180.1
BSP-KTES,VKR,NIQ INNR DIST,129173.1
BSP-KTES,VKR,NIQ HOME,130423.1
BSP-KTES,NIQ,NIQ STR,131720.1
BSP-KTES,NIQ,NIQ ADV STR,132123.1
BSP-KTES,NIQ,NEU SEC,134823.1
BSP-KTES,NIQ,JTI DIST,137731.1
BSP-KTES,NIQ,JTI INNR DIST,138818.1
BSP-KTES,NIQ,JTI HOME,139931.1
BSP-KTES,JTI,JTI STR,141745.1
BSP-KTES,JTI,JTI ADV STR,142334.1
BSP-KTES,JTI,GATE DIST,144058.1
BSP-KTES,JTI,GATE INNR DIST,145080.1
BSP-KTES,JTI,GATE SIG,146103.1
